code;name;unit;location;reference product;database;production amount;material_group;ISIC;CPC
8c1c1b4e085a0269bd22ea21a412e8d6;market for electricity, high voltage;kilowatt hour;ZM;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
bf86ce8df62b9874946278b1fe540515;market for cement, unspecified;kilogram;CA-QC;cement, unspecified;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;cement;2394:Manufacture of cement, lime and plaster;374: Plaster, lime and cement
5b7aad73f39d25f2b95cda5837289e0c;market for electricity, high voltage;kilowatt hour;LV;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9e763090c5bd2d9dc4c8714f6135d0c2;market for natural gas, high pressure;cubic meter;NG;natural gas, high pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
0d0a31229188d4eb1172ffcc80572235;market for electricity, low voltage;kilowatt hour;KP;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2494c0b3057d063a4094256b87e9e82e;market for water, decarbonised;kilogram;RoW;water, decarbonised;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;water;3600:Water collection, treatment and supply;18000: Natural water
7372d0c48907c97a4796d36c1ca3e1e6;market for electricity, high voltage;kilowatt hour;KH;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
0e4b280caeeba40d5644b8d28328b0de;market for electricity, medium voltage;kilowatt hour;SE;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
45809941a323286f2d6bff8962e64e3c;market for electricity, low voltage;kilowatt hour;BR-North-eastern grid;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e7b2b71e0566347d183999e89db7cb73;market for electricity, medium voltage;kilowatt hour;CH;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
068b36f8228f2274f30e3f2a4021de4b;market for fluorspar, 97% purity;kilogram;GLO;fluorspar, 97% purity;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;fluorspar;0891:Mining of chemical and fertilizer minerals;16190: Other chemical minerals
b9e85ee8caa2f1aae06e56319b09cbbd;market for electricity, high voltage;kilowatt hour;IS;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
d314b1e29068be2ad3e1618ab5d43077;market for natural gas, low pressure;cubic meter;FR;natural gas, low pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";69120: Gas distribution through mains (on own account)
aed7b443445f51ce1f51d1659e9d637f;market for electricity, medium voltage;kilowatt hour;GA;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
413264208d1697aa7d3676a0704eedaf;market for electricity, low voltage;kilowatt hour;NE;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f2c34288d969f8bc9d17efff48963fb2;market for electricity, high voltage;kilowatt hour;NE;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
257fcd6c26c5d572b77099887f9b31ea;market for natural gas, high pressure;cubic meter;BR;natural gas, high pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
7eaad3d40754835a72c5ce52931b0f75;market for electricity, low voltage;kilowatt hour;DO;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
45fef9b4da04dbafc0163ee22a5bcc58;market for electricity, medium voltage;kilowatt hour;AR;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
5e801298650ffd4c7729ba67d3baa319;market for electricity, medium voltage;kilowatt hour;US-MRO;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
96a9ea13aa5b03ff9f94862b9a9f419a;market for electricity, low voltage;kilowatt hour;UZ;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
d64be106f6801c2c9d6a94bed1e4f893;market for cement, unspecified;kilogram;ZA;cement, unspecified;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;cement;2394:Manufacture of cement, lime and plaster;374: Plaster, lime and cement
a146a1ba278649d48f5be1391a3b30c1;market for cement, unspecified;kilogram;JPN;cement, unspecified;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;cement;2394:Manufacture of cement, lime and plaster;374: Plaster, lime and cement
3db7ffce2c0c6db55e382d6c5cd55dd2;market for electricity, medium voltage;kilowatt hour;MY;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
4552914e053fac56352f066d0f56bca7;market for electricity, medium voltage;kilowatt hour;CA-ON;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
04eab40d23df135c0abfd005081450ff;market for electricity, high voltage;kilowatt hour;SY;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
0a50ef543cd51a10213b082ee15bcdf0;market for electricity, high voltage;kilowatt hour;CD;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
7f544d4bcb548b278187fa766c57e062;market for electricity, low voltage;kilowatt hour;FI;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
3a84a762f7fbd3392034c148d017d2e6;market for electricity, medium voltage;kilowatt hour;LV;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e101b4c3054fbc98f7b8b9c33ce16868;market for electricity, high voltage;kilowatt hour;MZ;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
8a4083433d869c12677962c263c7dc26;market for cement, unspecified;kilogram;Europe without Switzerland;cement, unspecified;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;cement;2394:Manufacture of cement, lime and plaster;374: Plaster, lime and cement
fd558441fc3d04fe59887ab30ce51119;market for graphite;kilogram;GLO;graphite;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;graphite;0899:Other mining and quarrying n.e.c.;16390: Other minerals n.e.c.
c71f3da844d9f20f29fe14154db0b128;market for electricity, low voltage;kilowatt hour;SE;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f959c6f702318143e2e7d6d2798496a6;market for electricity, high voltage;kilowatt hour;CY;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
b8d06991c6ac00da9ee57f2530d5ef49;market for electricity, high voltage;kilowatt hour;CA-NS;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
569ad11b6658b7c98197056309fff7af;market for electricity, low voltage;kilowatt hour;IN-Western grid;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
de42c824f46fc684a70a53bccfdba6d0;market for gallium, semiconductor-grade;kilogram;GLO;gallium, semiconductor-grade;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;gallium;2011:Manufacture of basic chemicals;"34231: Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]"
2e53fd8817bd1966bf0ef9411073aadc;market for electricity, low voltage;kilowatt hour;GH;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9544ea0351c962d1925ecface8bd3c93;market for electricity, medium voltage;kilowatt hour;CN-NWG;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
329768922ace9a2477c7588e89743c7b;market for electricity, high voltage;kilowatt hour;CA-YK;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c4fe63b2bf588dd6cd7510c09a049eba;market for electricity, medium voltage;kilowatt hour;HK;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
dde192725cdf8de01383b0cc9c286e96;market for electricity, low voltage;kilowatt hour;GE;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
b9ed73aa06f66b40bba9bf6df3d3ade0;market for electricity, low voltage;kilowatt hour;RO;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
7ec3453a19fbbc2ab0a2e99aace7635f;market for electricity, high voltage;kilowatt hour;VN;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
05cc13704b04a88621f23f2454a5ee45;market for electricity, high voltage;kilowatt hour;LT;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
779c8d24ff01f597fd512d65e32b8431;market for electricity, low voltage;kilowatt hour;ZW;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
517b144bd67aec4698aa5a8c12f6fe69;market for electricity, low voltage;kilowatt hour;DZ;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
aaba807e9d31ca24743469863aca5899;market for electricity, high voltage;kilowatt hour;RU;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f2324bfb8e5e1263effd6828b14a76b1;market for electricity, medium voltage;kilowatt hour;ES;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9632a85657020c2f2c794a7274c26fc3;market for electricity, low voltage;kilowatt hour;RU;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
76b57206b343ebf8184511c0edf3b975;market for electricity, low voltage;kilowatt hour;US-PR;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
7f397b7544e6e93776c08e64da28a433;market for electricity, medium voltage;kilowatt hour;PT;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
b4b0186e748a588b95ffd66697c1380f;market for electricity, low voltage;kilowatt hour;LK;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c0a9a565b000f357ce209c8215cca6ff;market for water, decarbonised;kilogram;FR;water, decarbonised;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;water;3600:Water collection, treatment and supply;18000: Natural water
5391b9ad5fd2da53d33e4819f50fe720;market for electricity, low voltage;kilowatt hour;MM;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
ef7cf35aa089822cfd7b678fa1b59af9;market for electricity, medium voltage;kilowatt hour;IN-Northern grid;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c49c66be2d3a973b8c969e5be6e28858;market for electricity, low voltage;kilowatt hour;HN;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
67ece99ef0c5d14c8608c570092a6ee5;market for silicon, single crystal, Czochralski process, photovoltaics;kilogram;RoW;silicon, single crystal, Czochralski process, photovoltaics;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;silicon;2011:Manufacture of basic chemicals;34: Basic chemicals
fc220c73a8fd0b18427b8906c0583178;market for hafnium sponge;kilogram;GLO;hafnium sponge;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;hafnium;2420:Manufacture of basic precious and other non-ferrous metals;41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […]
1276e9961272b2ab3cf63c320d7975e1;market for petroleum;kilogram;CH;petroleum;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;petroleum;4661:Wholesale of solid, liquid and gaseous fuels and related products;12010: Petroleum oils and oils obtained from bituminous minerals, crude
