name;db_target;db_year;method_0;method_1;method_2;activity;unit;total;46410: Primary cells and primary batteries;4153: Semi-finished products of aluminium or aluminium alloys;88752: Battery and accumulator manufacturing services;46430: Parts of primary cells, primary batteries and electric accumulators (including separators);53269: Other constructions for manufacturing;"471: Electronic valves and tubes; electronic components; parts thereof";47130: Printed circuits;35470: Chemical elements and compounds doped for use in electronics;"41412: Unrefined copper; copper anodes for electrolytic refining";46950: Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite or other carbo[…];"463: Insulated wire and cable; optical fibre cables";89330: Metal forging, pressing, stamping, roll forming and powder metallurgy services;4124: Bars and rods, hot-rolled, of iron or steel;6511: Road transport services of freight;34170: Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated, sulphona[…];17100: Electrical energy;65119: Other road transport services of freight;65213: Coastal and transoceanic water transport services of intermodal containers by container ships;34710: Polymers of ethylene, in primary forms;17300: Steam and hot water;88601: Basic iron and steel manufacturing services;4151: Semi-finished products of copper or copper alloys;6512: Railway transport services of freight;89200: Moulding, pressing, stamping, extruding and similar plastic manufacturing services;893: Casting, forging, stamping and similar metal manufacturing services;65229: Other inland water transport services of freight;41122: Alloy steel in ingots or other primary forms and semi-finished products of alloy steel;36990: Articles of plastics n.e.c.;347: Plastics in primary forms;18000: Natural water;Unnamed: 50;53211: Highways (except elevated highways), streets and roads;33360: Gas oil;"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";65219: Other coastal and transoceanic water transport services of other freight;other
NMC111;PkBudg500;2070;T-reX;Demand: Coal(black);Coal(black);NMC811, rechargeable, prismatic;kg;1.11341471389033;0.0;0.4033854694102303;0.1243263219016013;0.3304602035010764;0.0334106942349222;0.0;0.0;0.0;0.0;0.0536247278715638;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05479258308060597
NMC811;PkBudg500;2070;T-reX;Demand: Coal(black);Coal(black);LFP, rechargeable, prismatic;kg;0.9513519063593248;0.3743706620788647;0.394517159760417;0.1419677696895624;0.0420227951739085;0.0255597073665419;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.021561905930705505
LFP;PkBudg500;2070;T-reX;Demand: Coal(black);Coal(black);LiMn2O4, rechargeable, prismatic;kg;0.6063447879550892;0.8303516033708085;0.0;0.0;0.0;0.0;0.0;0.0289494230217956;0.0;0.0;0.0;0.0110886969402175;0.0;0.0979709348429858;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0100152551110805;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02162408671311211
NCA;PkBudg500;2070;T-reX;Demand: Coal(brown);Coal(brown);NMC111, rechargeable, prismatic;kg;0.1386455854677774;0.0;0.4396344950031158;0.1287554986770045;0.4014130953633054;0.0088244535306314;0.0;0.0;0.0067194940314941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01465296339444877
LiMn2O4;PkBudg500;2070;T-reX;Demand: Coal(brown);Coal(brown);NCA, rechargeable, prismatic;kg;0.1322666422881704;0.0;0.4869780187690055;0.1405455690023638;0.33885940111392;0.0103334062513224;0.0;0.0;0.0069776769937758;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01630592786961249
NMC111;PkBudg500;2070;T-reX;Demand: Coal(brown);Coal(brown);NMC811, rechargeable, prismatic;kg;0.1263468170951091;0.0;0.5008835016730785;0.1471564209383739;0.3171903046917066;0.0099908604050407;0.0;0.0;0.0083555597497956;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016423352542004666
NMC811;PkBudg500;2070;T-reX;Demand: Coal(brown);Coal(brown);LFP, rechargeable, prismatic;kg;0.103910038920296;0.273348251113303;0.5089586810152338;0.1745924395118208;0.0268209225217664;0.0076091428851963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008670562952679761
LFP;PkBudg500;2070;T-reX;Demand: Coal(brown);Coal(brown);LiMn2O4, rechargeable, prismatic;kg;0.0508449052663341;0.964171982545435;0.0;0.0;0.0;0.0061962728721136;0.0;0.0108965284273657;0.0;0.0;0.0;0.0055873593511225;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0053432216458059;0.0;0.0;0.0;0.0;0.007804635158157325
NCA;PkBudg500;2070;T-reX;Demand: Cobalt;Cobalt;NMC111, rechargeable, prismatic;kg;0.2352832799402275;0.0;0.0;0.0;0.999994906210767;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0937892329683265e-06
LiMn2O4;PkBudg500;2070;T-reX;Demand: Cobalt;Cobalt;NCA, rechargeable, prismatic;kg;0.0958053689872197;0.0;0.0;0.0;0.999986525075411;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3474924589029769e-05
NMC111;PkBudg500;2070;T-reX;Demand: Cobalt;Cobalt;NMC811, rechargeable, prismatic;kg;0.0625677938066043;0.0;0.0;0.0;0.999980589410682;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9410589317980786e-05
NMC811;PkBudg500;2070;T-reX;Demand: Cobalt;Cobalt;LFP, rechargeable, prismatic;kg;1.294722651570895e-06;0.6027197204676966;0.0286115353950848;0.0467545867600148;0.1960369655085739;0.069343811269768;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05653338059886204
LFP;PkBudg500;2070;T-reX;Demand: Cobalt;Cobalt;LiMn2O4, rechargeable, prismatic;kg;7.045270423389751e-07;0.3743946989962728;0.0;0.0;0.0;0.0208005981064397;0.0;0.0531883371577914;0.0;0.0;0.0;0.0176492651361165;0.0;0.5003897102768696;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03357739032650986
NCA;PkBudg500;2070;T-reX;Demand: Coke;Coke;NMC111, rechargeable, prismatic;kg;1.694801282140621;0.0;0.06689556905792;0.0373365291526775;0.6135410431009871;0.1523515023869907;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0215229389903688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10835241731105583
LiMn2O4;PkBudg500;2070;T-reX;Demand: Coke;Coke;NCA, rechargeable, prismatic;kg;1.6681051531842133;0.0;0.0718079711222457;0.0395022899155676;0.5323950199866838;0.1733386478479573;0.0;0.0;0.0;0.0;0.0666640986630968;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11629197246444878
NMC111;PkBudg500;2070;T-reX;Demand: Coke;Coke;NMC811, rechargeable, prismatic;kg;1.550656103216819;0.0;0.0758893095097556;0.0425017987798827;0.5176151435093079;0.1697781831612064;0.0;0.0;0.0;0.0;0.0684103699723792;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12580519506746823
NMC811;PkBudg500;2070;T-reX;Demand: Coke;Coke;LiMn2O4, rechargeable, prismatic;kg;1.36303795355466;0.2191406958105048;0.0;0.0;0.0;0.0280372057692326;0.0;0.0264197373351091;0.0;0.0;0.0;0.0;0.0;0.6282778501989413;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0661917888982348;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.031932721987977364
LFP;PkBudg500;2070;T-reX;Demand: Coke;Coke;LFP, rechargeable, prismatic;kg;1.144416283962877;0.4572096015561681;0.0851554676415445;0.0563095057865331;0.1389467970040711;0.173942627136524;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08843600087515924
NCA;PkBudg500;2070;T-reX;Demand: Copper;Copper;NCA, rechargeable, prismatic;kg;0.5608843924545052;0.2118339484763335;0.0;0.0235300118948306;0.6284980080355665;0.0174071873780865;0.0;0.0;0.0;0.0906876130292546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028043231185928108
LiMn2O4;PkBudg500;2070;T-reX;Demand: Copper;Copper;NMC111, rechargeable, prismatic;kg;0.5361155307468094;0.2094201610647455;0.0;0.0236396621609507;0.6292216261743622;0.0167898592447091;0.0;0.0;0.0;0.0929921447367634;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.027936546618469116
NMC111;PkBudg500;2070;T-reX;Demand: Copper;Copper;NMC811, rechargeable, prismatic;kg;0.5337974702413223;0.2126514290893138;0.0;0.0247283392078561;0.6244470928817162;0.016865174252978;0.0;0.0;0.0;0.0921959777323533;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.029111986835782644
NMC811;PkBudg500;2070;T-reX;Demand: Copper;Copper;LFP, rechargeable, prismatic;kg;0.4710536255471314;0.9042189045105172;0.0052957661866683;0.0273458330398182;0.0421166387340172;0.0105702750246438;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01045258250433534
LFP;PkBudg500;2070;T-reX;Demand: Copper;Copper;LiMn2O4, rechargeable, prismatic;kg;0.0786950376705113;0.180125812415583;0.0;0.0;0.0;0.0;0.2419154012911309;0.050213438158344;0.0;0.0;0.0;0.51089041903321;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0081258649428964;0.0;0.0;0.0;0.0;0.008729064158835786
NCA;PkBudg500;2070;T-reX;Demand: Electricity;Electricity;NMC111, rechargeable, prismatic;kg;70.59536553168475;0.0038220459110775;0.0454908450797448;0.0139899758179983;0.9289494989618376;0.0;0.0;0.0;0.0;0.0028225624720496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0049250717572921765
LiMn2O4;PkBudg500;2070;T-reX;Demand: Electricity;Electricity;NCA, rechargeable, prismatic;kg;54.068520405214926;0.0052789237495248;0.0627678121632369;0.0190214893153182;0.9021448047142052;0.0;0.0;0.0;0.0;0.0037526324775568;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007034337580158145
NMC111;PkBudg500;2070;T-reX;Demand: Electricity;Electricity;NMC811, rechargeable, prismatic;kg;46.59055761328791;0.0058410901760636;0.071570868608159;0.0220783723481574;0.8883859108877914;0.0;0.0;0.0;0.0;0.0042917545374014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007832003442427293
NMC811;PkBudg500;2070;T-reX;Demand: Electricity;Electricity;LFP, rechargeable, prismatic;kg;6.490201177142269;0.3703492316119341;0.4304423276079034;0.1545235579368774;0.0293872995603906;0.0;0.0048277219297171;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010469861353177401
LFP;PkBudg500;2070;T-reX;Demand: Electricity;Electricity;LiMn2O4, rechargeable, prismatic;kg;3.3683483954305653;0.9312051581631232;0.0;0.0;0.0;0.0;0.0119184027296013;0.0187904190937074;0.0;0.0;0.0;0.0242400290525763;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0052230372992017;0.0;0.0;0.0;0.0;0.008622953661790111
NCA;PkBudg500;2070;T-reX;Demand: Fluorspar;Fluorspar;LFP, rechargeable, prismatic;kg;0.1793376224438794;0.9871365050837132;0.0011622322745573;0.0054534136063697;0.0033044683398446;0.0;0.0024792563574949;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00046412433802034414
LiMn2O4;PkBudg500;2070;T-reX;Demand: Fluorspar;Fluorspar;LiMn2O4, rechargeable, prismatic;kg;0.131656476563416;0.9963429037707844;0.0;0.0;0.0;0.0;0.0007077651833316;0.0016847532286592;0.0;0.0;0.0;0.0008307323435379;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001980513252678;0.0;0.0;0.0;0.0;0.0002357941484190107
NMC111;PkBudg500;2070;T-reX;Demand: Fluorspar;Fluorspar;NMC811, rechargeable, prismatic;kg;0.1306636952504815;0.0;0.0;0.007669991120197;0.0934957545808696;0.0;0.0041903194527313;0.0;0.8889578557356402;0.001922597652139;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003763481458422979
NMC811;PkBudg500;2070;T-reX;Demand: Fluorspar;Fluorspar;NMC111, rechargeable, prismatic;kg;0.1181558805949159;0.0;0.0;0.0081437165547964;0.1134970403506977;0.0;0.0046231492424035;0.0;0.8675280596994334;0.0021955983387478;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004012435813921189
LFP;PkBudg500;2070;T-reX;Demand: Fluorspar;Fluorspar;NCA, rechargeable, prismatic;kg;0.1161003392685246;0.0;0.0;0.0086305872954332;0.1050926141472601;0.0;0.0050660830053549;0.0;0.8746291644851909;0.0022752834599764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004306267606784431
NCA;PkBudg500;2070;T-reX;Demand: Hydrogen;Hydrogen;NMC111, rechargeable, prismatic;kg;0.0213753793892226;0.0;0.0241103484781252;0.0;0.783387625787539;0.0403534944934714;0.0;0.0;0.0291704378201138;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0596422222837236;0.0;0.0;0.0;0.0;0.0633358711370271
LiMn2O4;PkBudg500;2070;T-reX;Demand: Hydrogen;Hydrogen;NCA, rechargeable, prismatic;kg;0.0179386136073476;0.0;0.0303608935136947;0.0;0.7294428507428247;0.0541564203850533;0.0;0.0;0.0344339207425869;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0712065129009876;0.0;0.0;0.0;0.0;0.08039940171485283
NMC111;PkBudg500;2070;T-reX;Demand: Hydrogen;Hydrogen;NMC811, rechargeable, prismatic;kg;0.0164610288276779;0.0;0.0325088269259662;0.0;0.708273011169929;0.0536883797464289;0.0;0.0;0.0429236890519883;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0776863468400822;0.0;0.0;0.0;0.0;0.08491974626560528
NMC811;PkBudg500;2070;T-reX;Demand: Hydrogen;Hydrogen;LFP, rechargeable, prismatic;kg;0.0095885957203199;0.6002795944391969;0.0;0.03518004439434;0.0546081158862337;0.0746409488878449;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1754734313410716;0.0;0.0;0.0;0.0;0.059817865051312924
LFP;PkBudg500;2070;T-reX;Demand: Hydrogen;Hydrogen;LiMn2O4, rechargeable, prismatic;kg;0.0060905132753436;0.5645654457143899;0.0;0.0;0.0;0.0;0.0;0.0472306196376576;0.0;0.0;0.0;0.0;0.0;0.0610786045439579;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1956569995890703;0.0;0.0;0.0502678451212754;0.0;0.08120048539364888
NCA;PkBudg500;2070;T-reX;Demand: Lithium;Lithium;LFP, rechargeable, prismatic;kg;0.5570673974950591;0.9999096874299614;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
LiMn2O4;PkBudg500;2070;T-reX;Demand: Lithium;Lithium;NMC811, rechargeable, prismatic;kg;0.3363420079110947;0.0;;;0.9229915293776132;0.0;0.0;0.0;0.076780596186357;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
NMC111;PkBudg500;2070;T-reX;Demand: Lithium;Lithium;NCA, rechargeable, prismatic;kg;0.3325542915097876;0.0;;;0.931871390494034;0.0;0.0;0.0;0.0678877431374332;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
NMC811;PkBudg500;2070;T-reX;Demand: Lithium;Lithium;NMC111, rechargeable, prismatic;kg;0.2853993853405501;0.0;;;0.9198846552350992;0.0;0.0;0.0;0.0798513610021616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
LFP;PkBudg500;2070;T-reX;Demand: Lithium;Lithium;LiMn2O4, rechargeable, prismatic;kg;0.2767455323150399;0.999879273495633;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
NCA;PkBudg500;2070;T-reX;Demand: Magnesium;Magnesium;NMC111, rechargeable, prismatic;kg;0.0114120466985521;0.0;0.0;0.010715066159478;0.922191094974854;0.0227995144130395;0.0;0.0;0.0078072916520617;0.0072658250180066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02922120778256021
LiMn2O4;PkBudg500;2070;T-reX;Demand: Magnesium;Magnesium;NCA, rechargeable, prismatic;kg;0.0089705691925148;0.0;0.0;0.0141949623325845;0.895004946126894;0.0320229023424912;0.0;0.0;0.0098392617651725;0.0094281936121984;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.039509733820659476
NMC111;PkBudg500;2070;T-reX;Demand: Magnesium;Magnesium;NMC811, rechargeable, prismatic;kg;0.0077998380403318;0.0;0.0;0.0163284371428284;0.8825133910707262;0.0338114627499917;0.0;0.0;0.0129442113367659;0.0104656701030694;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04393682759661832
NMC811;PkBudg500;2070;T-reX;Demand: Magnesium;Magnesium;LFP, rechargeable, prismatic;kg;0.0017339522613878;0.5206814379382275;0.0328133783396993;0.0708286978740074;0.1666485234919011;0.1163953250229847;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09263263733318006
LFP;PkBudg500;2070;T-reX;Demand: Magnesium;Magnesium;LiMn2O4, rechargeable, prismatic;kg;0.0014504718895827;0.4323851604143042;0.0;0.0;0.0;0.0;0.0;0.0455062903213241;0.0;0.0;0.0;0.0302523983840123;0.0;0.4184205249015966;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0261493517250651;0.0;0.0;0.0;0.0;0.0472862742536978
NCA;PkBudg500;2070;T-reX;Demand: Natural gas;Natural gas;NMC111, rechargeable, prismatic;kg;2.453200891863101;0.0;0.0475324978441481;0.0;0.7806091245151068;0.0;0.0;0.0;0.0185215668011163;0.0;0.0214440608438089;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0905997956751786;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.041292954320641284
LiMn2O4;PkBudg500;2070;T-reX;Demand: Natural gas;Natural gas;NCA, rechargeable, prismatic;kg;2.1021699508840315;0.0;0.0587029895437239;0.0224875899253169;0.7240792066129199;0.0;0.0;0.0;0.0;0.0;0.0289791726340759;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1171956528319321;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.048555388452031334
NMC111;PkBudg500;2070;T-reX;Demand: Natural gas;Natural gas;NMC811, rechargeable, prismatic;kg;1.9457870705225693;0.0;0.0623033417784465;0.0;0.7094445072784478;0.0;0.0;0.0;0.0264613964381215;0.0;0.0298641159159756;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1193132923762316;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.052613346212777024
NMC811;PkBudg500;2070;T-reX;Demand: Natural gas;Natural gas;LFP, rechargeable, prismatic;kg;0.9845084068255252;0.7863410350529318;0.1019671724784191;0.0467370922549529;0.0360406979878904;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0101987726761996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018715229549606027
LFP;PkBudg500;2070;T-reX;Demand: Natural gas;Natural gas;LiMn2O4, rechargeable, prismatic;kg;0.4641570803477688;0.8672596446670847;0.0;0.0;0.0;0.0;0.0122388104859305;0.0643095524073346;0.0;0.0;0.0;0.0099694325412728;0.0;0.0229467840550231;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.023275775843354274
NCA;PkBudg500;2070;T-reX;Demand: Nickel;Nickel;LiMn2O4, rechargeable, prismatic;kg;-0.055682308744269;0.5453136196997517;0.0;0.0;0.0;0.0;0.0699355470983983;0.0665931250726166;0.0;0.0;0.0;0.1431326394537516;0.0;0.141151807600254;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03387326107522781
LiMn2O4;PkBudg500;2070;T-reX;Demand: Nickel;Nickel;LFP, rechargeable, prismatic;kg;-0.1402582869301665;0.7113642339451152;0.0;0.042038492023347;0.1130328070948081;0.0852842038073724;0.0126694813269171;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03561078180244015
NMC111;PkBudg500;2070;T-reX;Demand: Nickel;Nickel;NMC811, rechargeable, prismatic;kg;-0.5914070672182078;0.0;0.0;0.0102803311590544;0.9029025713945062;0.0291163587163069;0.0;0.0;0.0101610745700351;0.0259417449019935;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.021597919258103837
