name;database;code;db_base;db_system;db_version;db_model;db_ssp;db_target;db_year;key;method_0;method_1;method_2;activity;product;location;unit;total;direct emissions;46430: Parts of primary cells, primary batteries and electric accumulators (including separators);46410: Primary cells and primary batteries;47130: Printed circuits;88752: Battery and accumulator manufacturing services;53269: Other constructions for manufacturing;"471: Electronic valves and tubes; electronic components; parts thereof";35470: Chemical elements and compounds doped for use in electronics;"463: Insulated wire and cable; optical fibre cables";89330: Metal forging, pressing, stamping, roll forming and powder metallurgy services;46950: Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite or other carbo[…];"41412: Unrefined copper; copper anodes for electrolytic refining";4153: Semi-finished products of aluminium or aluminium alloys;4124: Bars and rods, hot-rolled, of iron or steel;34170: Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated, sulphona[…];4151: Semi-finished products of copper or copper alloys;88601: Basic iron and steel manufacturing services;6511: Road transport services of freight;17300: Steam and hot water;17100: Electrical energy;34710: Polymers of ethylene, in primary forms;65119: Other road transport services of freight;65213: Coastal and transoceanic water transport services of intermodal containers by container ships;6512: Railway transport services of freight;36990: Articles of plastics n.e.c.;65229: Other inland water transport services of freight;89200: Moulding, pressing, stamping, extruding and similar plastic manufacturing services;41122: Alloy steel in ingots or other primary forms and semi-finished products of alloy steel;893: Casting, forging, stamping and similar metal manufacturing services;65219: Other coastal and transoceanic water transport services of other freight;18000: Natural water;347: Plastics in primary forms;;53211: Highways (except elevated highways), streets and roads;33360: Gas oil;54211: General construction services of highways (except elevated highways), streets and roads
market for battery, Li-ion, NMC811, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;a6340d3ae1622f5fea25af16af07bbc0;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', 'a6340d3ae1622f5fea25af16af07bbc0');Material Demand Footprint;MaterialDemand (Cobalt);Cobalt (demand);NMC111, rechargeable, prismatic;NMC111, rechargeable, prismatic;GLO;kilogram;1.8075696253050552e-06;0.0;0.5929300800772876;0.005252194835263107;0.005095718808371823;0.030536330880509284;0.04510247498862873;0.014263915284591379;0.014518031039612493;0.0;0.0025018842588355335;0.014909803292950875;0.005445433959511844;0.020712358711964047;0.004228394585770474;0.000557677498577555;0.00034588936097976897;0.0;0.011809475190043588;0.0028002258435220846;0.00627975792736712;0.21628985739799886;0.003972771555140845;0.0003271290674867036;0.00045736190172931496;;0.0;0.00015476031749690576;0.00010874945877310663;;;;;;;;
market for battery, Li-ion, NCA, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;5649dd9b7aa34f1a93f87fabfb7ea516;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', '5649dd9b7aa34f1a93f87fabfb7ea516');Material Demand Footprint;MaterialDemand (Cobalt);Cobalt (demand);NCA, rechargeable, prismatic;NCA, rechargeable, prismatic;GLO;kilogram;1.6582090588156312e-06;0.0;0.5324393207436089;0.0051335989037493545;0.006143634982681018;0.034662693625995465;0.054809128844520084;0.01674198618096522;0.015677688949649035;0.0;0.0028954450250165955;0.01858921282929618;0.006054639151163782;0.023842562371985905;0.004624177262057151;0.0007885667786254426;0.0003841799990511612;0.0;0.012909601588828866;0.003382918252023476;0.007586177215937832;0.24619768687143243;0.0043387631513925155;0.00035659470245909323;0.0005211570357429305;;0.0;0.0001712266273321465;0.00013119826324017102;;;;;;;;
market for battery, Li-ion, NMC111, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;b18880bba2369a5e12bd69ad239dcbf9;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', 'b18880bba2369a5e12bd69ad239dcbf9');Material Demand Footprint;MaterialDemand (Cobalt);Cobalt (demand);NMC811, rechargeable, prismatic;NMC811, rechargeable, prismatic;GLO;kilogram;1.5243606741209402e-06;0.0;0.5140126002784047;0.005571286538190499;0.006047431174574461;0.03771310292172385;0.05446453476027535;0.01695332270317219;0.019507977926440472;0.0;0.0031048534173898925;0.01928938666055526;0.006356879001207234;0.0254743897319291;0.005208700180654133;0.0008286503172029652;0.0003973273936191818;0.0;0.014017302192910312;0.0034679938291001405;0.0077767533123554505;0.25211829594050983;0.004719715332769852;0.00038790594377169005;0.0005606214853358381;;0.0;0.00017745032850405906;0.00012911047552161356;;;;;;;;
market for battery, Li-ion, LiMn2O4, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;9b766978b5b04e886ae15900efb7e69c;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', '9b766978b5b04e886ae15900efb7e69c');Material Demand Footprint;MaterialDemand (Cobalt);Cobalt (demand);LFP, rechargeable, prismatic;LFP, rechargeable, prismatic;GLO;kilogram;1.1050939888015443e-06;0.0;0.1541004018726534;0.6395546853119974;0.006911379092933081;0.050576600982459204;0.0548815368694559;0.018991159757320495;0.0;0.0;0.004097625957967302;0.0;0.00013396772767560068;0.029384014937278234;0.00794586532513672;0.0012661777620598161;0.0;0.0;0.021621604378005282;0.0;0.0;0.0001880580146049793;0.00034635672708007375;0.0006533581313842312;0.007632893798232551;;0.00048000412415942793;0.00018852079627179632;0.00011923861362208817;;;;;;;;
market for battery, Li-ion, LFP, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;f22991a7a4e1d7ecfa81cdd7453e83d2;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', 'f22991a7a4e1d7ecfa81cdd7453e83d2');Material Demand Footprint;MaterialDemand (Cobalt);Cobalt (demand);LiMn2O4, rechargeable, prismatic;LiMn2O4, rechargeable, prismatic;GLO;kilogram;4.84292784696806e-07;0.0;0.0;0.4359820858517388;0.07186439791083825;0.0;0.02410222539773924;0.011515882943050698;0.0;0.01748223087208539;0.0;0.0;0.0;0.0;0.36649995023550624;0.0;0.0;0.005048997715561114;0.04536488673640517;0.0;0.0036495898424291798;0.0;0.015139919643404316;0.0012209733133098912;0.001812870666770833;;0.0;0.0;0.0;;;;;;;;
market for battery, Li-ion, NMC811, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;a6340d3ae1622f5fea25af16af07bbc0;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', 'a6340d3ae1622f5fea25af16af07bbc0');Material Demand Footprint;MaterialDemand (Coke);Coke (demand);NMC111, rechargeable, prismatic;NMC111, rechargeable, prismatic;GLO;kilogram;2.5897797836169754;0.0;0.6223095268874878;0.0072497242927308985;0.004344762437969528;0.03420993117443793;0.1530812925462765;0.009208810055591606;0.019464183383115185;0.0;0.005395359288199874;0.020972692183805482;0.013181891677196043;0.055500208965419136;0.022966728823187697;0.0009563804897101718;0.0009841315449357114;0.0020376066232850377;0.004700158243226502;0.010940512117120013;0.007991773136633793;0.0002959252550373959;0.001341005498196216;0.000490254708890657;0.00051724180228307;;0.0;0.00011934559448083776;0.00019394106893961304;;;;;;;;
market for battery, Li-ion, NCA, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;5649dd9b7aa34f1a93f87fabfb7ea516;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', '5649dd9b7aa34f1a93f87fabfb7ea516');Material Demand Footprint;MaterialDemand (Coke);Coke (demand);NCA, rechargeable, prismatic;NCA, rechargeable, prismatic;GLO;kilogram;2.5162034497825494;0.0;0.5515904815362007;0.006690582456235981;0.004945922609890012;0.036665941359237425;0.17613144884935114;0.0102054728924191;0.01984594768746125;0.0;0.005895624445325164;0.054593158665897853;0.013838685494186572;0.0603503600917812;0.023714780711052843;0.0010905144452417127;0.0010314091965023782;0.00210397531900373;0.0048804453957135155;0.01247943861214031;0.009331376217916342;0.0003138806339109207;0.0013802178552962002;0.0005045902524367702;0.0005564979489305125;;0.0;0.00012467501065812497;0.0002209185063636487;;;;;;;;
market for battery, Li-ion, NMC111, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;b18880bba2369a5e12bd69ad239dcbf9;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', 'b18880bba2369a5e12bd69ad239dcbf9');Material Demand Footprint;MaterialDemand (Coke);Coke (demand);NMC811, rechargeable, prismatic;NMC811, rechargeable, prismatic;GLO;kilogram;2.3384937356242768;0.0;0.5375667126454795;0.007182166759951686;0.004815604833611419;0.03945928898672507;0.17266634490285226;0.010222072461249267;0.024426432892051368;0.0;0.006253362204475132;0.05603634127397681;0.014371712309866228;0.0637943633332986;0.026422391589692888;0.0011335018734636732;0.0010553946473015623;0.0023441938493484267;0.005241720209763707;0.0126543780874076;0.00956244458888028;0.00031969948338702887;0.0014851050811220813;0.0005429357002613935;0.0005921376774296406;;0.0;0.00012780354920220106;0.00021504209793013;;;;;;;;
market for battery, Li-ion, LiMn2O4, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;9b766978b5b04e886ae15900efb7e69c;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', '9b766978b5b04e886ae15900efb7e69c');Material Demand Footprint;MaterialDemand (Coke);Coke (demand);LiMn2O4, rechargeable, prismatic;LiMn2O4, rechargeable, prismatic;GLO;kilogram;2.168300932981847;0.0;0.0;0.21826243792721442;0.027611216571444296;0.0;0.02570704315285693;0.006081597735410707;0.0;0.010053953386699463;0.0;0.0;0.0;0.0;0.644989778613019;0.0;0.0;0.057234816021242106;0.005573518773787668;0.0;0.0014753685987169013;0.0;0.0016016729394530247;0.0005855514401139994;0.0006560798457547009;;0.0;0.0;0.0;;;;;;;;
market for battery, Li-ion, LFP, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;f22991a7a4e1d7ecfa81cdd7453e83d2;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', 'f22991a7a4e1d7ecfa81cdd7453e83d2');Material Demand Footprint;MaterialDemand (Coke);Coke (demand);LFP, rechargeable, prismatic;LFP, rechargeable, prismatic;GLO;kilogram;1.6916624846929236;0.0;0.16332184400087868;0.4402668976688182;0.005515420070867084;0.0531566708047497;0.17950005895626195;0.011474987523630012;0.0;0.0;0.008270633346551865;0.0;0.0004396267926222218;0.07298470358338582;0.0403860950961117;0.0017357197135478412;0.0;0.003583763445841782;0.008383187048129855;0.0;0.0;0.00016199528075182802;0.0;0.0010537725856357644;0.008287255562478859;;0.0003179581382391641;0.00013606904773736663;0.00019902741324431908;;;;;;;;
market for battery, Li-ion, NMC811, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;a6340d3ae1622f5fea25af16af07bbc0;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', 'a6340d3ae1622f5fea25af16af07bbc0');Material Demand Footprint;MaterialDemand (Copper);Copper (demand);NCA, rechargeable, prismatic;NCA, rechargeable, prismatic;GLO;kilogram;0.2210764285061394;0.0;0.8040471682855292;0.1151460878594767;0.004032810703576786;0.023383893638364104;0.02470126492949784;0.005409916011022534;0.003681140381447264;0.0;0.00043118541258407134;0.002289061122747792;0.0013251493230704847;0.0065433430960879415;0.0;0.00020710708345159806;0.007444797877472063;0.0;0.0;0.0001442512345281179;0.00012248895320971797;;0.00013811811156092893;;;;;;;;;;;;;;
market for battery, Li-ion, NCA, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;5649dd9b7aa34f1a93f87fabfb7ea516;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', '5649dd9b7aa34f1a93f87fabfb7ea516');Material Demand Footprint;MaterialDemand (Copper);Copper (demand);NMC811, rechargeable, prismatic;NMC811, rechargeable, prismatic;GLO;kilogram;0.21031149542934346;0.0;0.8008295167894198;0.11712240219105792;0.0038360234033955865;0.024585116012352054;0.023909843323134325;0.005293784162708076;0.004426296200739656;0.0;0.0004466893355963313;0.0022954073681707605;0.0013247032222016674;0.006758245613166306;0.0;0.00021025363996685534;0.007553295453564734;0.0;0.0;0.00014286630868687907;0.00012130650180111389;;0.0001451877785071485;;;;;;;;;;;;;;
market for battery, Li-ion, NMC111, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;b18880bba2369a5e12bd69ad239dcbf9;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', 'b18880bba2369a5e12bd69ad239dcbf9');Material Demand Footprint;MaterialDemand (Copper);Copper (demand);NMC111, rechargeable, prismatic;NMC111, rechargeable, prismatic;GLO;kilogram;0.210194050564824;0.0;0.8009843494335839;0.11875471672298206;0.003835002568566393;0.02361800006036604;0.023960032652971083;0.00528445261319975;0.0039082814252589014;0.0;0.00042688676563281395;0.00214022851929371;0.0013687561255571168;0.006512318140726009;0.0;0.00019649536452831387;0.007676706096049243;0.0;0.0;0.00013681609623313677;0.00011617260715361929;;0.00014526890144536125;;;;;;;;;;;;;;
market for battery, Li-ion, LiMn2O4, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;9b766978b5b04e886ae15900efb7e69c;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', '9b766978b5b04e886ae15900efb7e69c');Material Demand Footprint;MaterialDemand (Copper);Copper (demand);LFP, rechargeable, prismatic;LFP, rechargeable, prismatic;GLO;kilogram;0.1858181685422889;0.0;0.047536125391403526;0.8904409425044528;0.0035971731673951754;0.027156426719724312;0.018683171896728436;0.004865548889215574;0.0;0.0;0.0005661482722483847;0.0;0.0;0.006403150429521491;0.0;0.00021301730073051603;0.0001306107837192714;0.0;0.0;0.0;0.0;;0.0;;;;;;;;;;;;;;
market for battery, Li-ion, LFP, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;f22991a7a4e1d7ecfa81cdd7453e83d2;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', 'f22991a7a4e1d7ecfa81cdd7453e83d2');Material Demand Footprint;MaterialDemand (Copper);Copper (demand);LiMn2O4, rechargeable, prismatic;LiMn2O4, rechargeable, prismatic;GLO;kilogram;0.03833431472284506;0.0;0.0;0.14064911976997316;0.04691268379213622;0.0;0.0007726052319674165;0.2588010278786292;0.0;0.547343677850559;0.0;0.0;0.0;0.0;0.0016381360210505536;0.0;0.0;0.0002560416992130596;0.0003546760131960416;0.0;0.002343049678573379;;0.0007965359244495841;;;;;;;;;;;;;;
market for battery, Li-ion, NMC811, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;a6340d3ae1622f5fea25af16af07bbc0;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', 'a6340d3ae1622f5fea25af16af07bbc0');Material Demand Footprint;MaterialDemand (Electricity);Electricity (demand);NMC111, rechargeable, prismatic;NMC111, rechargeable, prismatic;GLO;kilogram;21.595735848144734;0.0;0.5911618321011619;0.06394834462121218;0.017378844700812246;0.05574572669190858;0.014258773345433318;0.028630149338453217;0.03154234781148472;0.0;0.01736499007855423;0.06628259102126974;0.009362077694878835;0.019748347495761865;0.00030986916845361976;0.0025781483268642793;0.0009893271552809182;0.00013756460528271966;0.0006243655456311524;0.0011948907298182305;0.07543614804534605;0.00043890824718336515;0.0005054490536139751;;0.0;;;0.0007227829246186345;;;;;;;;;
market for battery, Li-ion, NCA, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;5649dd9b7aa34f1a93f87fabfb7ea516;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', '5649dd9b7aa34f1a93f87fabfb7ea516');Material Demand Footprint;MaterialDemand (Electricity);Electricity (demand);NCA, rechargeable, prismatic;NCA, rechargeable, prismatic;GLO;kilogram;20.636922759246296;0.0;0.5458607016719569;0.06211101194931769;0.02011445031986346;0.06074775246730664;0.016270716376764135;0.032259617533938634;0.03269908919960928;0.0;0.019292564682033567;0.08121013685821259;0.00999298710530318;0.02179704289655942;0.0003255259994990575;0.0029889221238516414;0.0010542018200839604;0.00014451536386735867;0.0006533742241241773;0.0013859330981528255;0.0876955805653055;0.00047289875884446765;0.000528932747090478;;0.0;;;0.0007691308384107825;;;;;;;;;
market for battery, Li-ion, NMC111, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;b18880bba2369a5e12bd69ad239dcbf9;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', 'b18880bba2369a5e12bd69ad239dcbf9');Material Demand Footprint;MaterialDemand (Electricity);Electricity (demand);NMC811, rechargeable, prismatic;NMC811, rechargeable, prismatic;GLO;kilogram;19.89648292114653;0.0;0.5408432411261317;0.0636375529430208;0.018878643116700223;0.06301949393728079;0.015662519541229075;0.03114756634629732;0.038795642251863535;0.0;0.019725718044801454;0.08035319986223444;0.010003871054428664;0.022189916857292772;0.00034953084729236504;0.002994777088128921;0.00103984050871837;0.00015517217566969933;0.0006776892905932811;0.001354649299602948;0.08571977755053449;0.00046448327825868776;0.0005486167726126515;;0.0;;;0.0007571613400662597;;;;;;;;;
market for battery, Li-ion, LiMn2O4, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;9b766978b5b04e886ae15900efb7e69c;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', '9b766978b5b04e886ae15900efb7e69c');Material Demand Footprint;MaterialDemand (Electricity);Electricity (demand);LiMn2O4, rechargeable, prismatic;LiMn2O4, rechargeable, prismatic;GLO;kilogram;13.745476964870852;0.0;0.0;0.7366742577230904;0.1930798641899958;0.0;0.0026084298465734023;0.008991959192953324;0.0;0.011882840426471992;0.0;0.0;0.0;0.0;0.013150561904185482;0.0;0.0;0.005951515255960092;0.0009809505650908354;0.0;0.025357323533488695;0.0;0.0007941189872449588;;0.0;;;0.0;;;;;;;;;
market for battery, Li-ion, LFP, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;f22991a7a4e1d7ecfa81cdd7453e83d2;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', 'f22991a7a4e1d7ecfa81cdd7453e83d2');Material Demand Footprint;MaterialDemand (Electricity);Electricity (demand);LFP, rechargeable, prismatic;LFP, rechargeable, prismatic;GLO;kilogram;12.962008766015455;0.0;0.10979353069101046;0.651154170828733;0.024009329957968752;0.09438317457362652;0.01464495735807075;0.03882560156945081;0.0;0.0;0.0289694011041373;0.0;0.0003398014536716339;0.026932860583392764;0.0006944802633797194;0.005092175530161712;0.0;0.00021286429923886096;0.00132421281955806;0.0;0.0;0.00040334897627187876;0.0;;0.0014996866123686517;;;0.0009842418431593055;;;;;;;;;
market for battery, Li-ion, NMC811, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;a6340d3ae1622f5fea25af16af07bbc0;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', 'a6340d3ae1622f5fea25af16af07bbc0');Material Demand Footprint;MaterialDemand (Fluorspar);Fluorspar (demand);LFP, rechargeable, prismatic;LFP, rechargeable, prismatic;GLO;kilogram;0.17917780735083877;0.0;0.0032152943629783536;0.98751876106114;0.0;0.005412651644009039;0.0;0.00247334247714238;0.0;0.0;;0.0;0.0;0.00110375465253081;;0.0;;;;0.0;;;;;;;;;;;;;;;;;
market for battery, Li-ion, NCA, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;5649dd9b7aa34f1a93f87fabfb7ea516;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', '5649dd9b7aa34f1a93f87fabfb7ea516');Material Demand Footprint;MaterialDemand (Fluorspar);Fluorspar (demand);LiMn2O4, rechargeable, prismatic;LiMn2O4, rechargeable, prismatic;GLO;kilogram;0.13155516371642478;0.0;0.0;0.9966632959397016;0.0016557506729553094;0.0;0.0;0.0006869564623932657;0.0;0.0008074890239653257;;0.0;0.0;0.0;;0.0;;;;0.0;;;;;;;;;;;;;;;;;
market for battery, Li-ion, NMC111, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;b18880bba2369a5e12bd69ad239dcbf9;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', 'b18880bba2369a5e12bd69ad239dcbf9');Material Demand Footprint;MaterialDemand (Fluorspar);Fluorspar (demand);NMC811, rechargeable, prismatic;NMC811, rechargeable, prismatic;GLO;kilogram;0.13044596453269514;0.0;0.09258328097610823;0.0001369436456185458;0.0;0.007618572389177777;0.0001817938331046221;0.00418357010835692;0.8903568014941186;0.0;;0.0003197137481498578;0.0019000263113455396;0.0017783250352173224;;0.0;;;;0.00013449525709056256;;;;;;;;;;;;;;;;;
market for battery, Li-ion, LiMn2O4, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;9b766978b5b04e886ae15900efb7e69c;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', '9b766978b5b04e886ae15900efb7e69c');Material Demand Footprint;MaterialDemand (Fluorspar);Fluorspar (demand);NMC111, rechargeable, prismatic;NMC111, rechargeable, prismatic;GLO;kilogram;0.11789479899739107;0.0;0.11217536267795417;0.00016931741206024456;0.0;0.008093526515257719;0.00020454095333731598;0.004618215969537012;0.869366390185264;0.0;;0.000328326624399575;0.0021710034222434515;0.0018930678939607286;;0.00010228840410545817;;;;0.00014243205822082815;;;;;;;;;;;;;;;;;
market for battery, Li-ion, LFP, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;f22991a7a4e1d7ecfa81cdd7453e83d2;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', 'f22991a7a4e1d7ecfa81cdd7453e83d2');Material Demand Footprint;MaterialDemand (Fluorspar);Fluorspar (demand);NCA, rechargeable, prismatic;NCA, rechargeable, prismatic;GLO;kilogram;0.11586793428562375;0.0;0.10397731904776279;0.0001545750478566485;0.0;0.008575610031051391;0.0002029692356455437;0.005059622976956156;0.8762999763283115;0.0;;0.00037741227297574063;0.002249327297773389;0.0020369764658331752;;0.00011537785181746661;;;;0.00016071022041045153;;;;;;;;;;;;;;;;;
market for battery, Li-ion, NMC811, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;a6340d3ae1622f5fea25af16af07bbc0;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', 'a6340d3ae1622f5fea25af16af07bbc0');Material Demand Footprint;MaterialDemand (Gallium);Gallium (demand);NMC111, rechargeable, prismatic;NMC111, rechargeable, prismatic;GLO;kilogram;2.9016542311685042e-12;0.0;0.28752702069481906;0.0016399429997271118;0.0007232836802848172;0.08410370231687897;0.01020264690508137;0.0015492501010414223;0.04045888660503923;0.0;0.5518797663076311;0.003216536645914467;0.0020711718455519866;0.0021915578959832154;0.00010131000084165962;0.00011866523008653735;0.00012318267235334767;0.0;0.0013442515898518747;0.0018688285781833993;0.0017091454642124038;0.0004876379296310396;0.00750476025668865;0.0;;;;;;0.0002419057164877966;;;;;;;
market for battery, Li-ion, NCA, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;5649dd9b7aa34f1a93f87fabfb7ea516;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', '5649dd9b7aa34f1a93f87fabfb7ea516');Material Demand Footprint;MaterialDemand (Gallium);Gallium (demand);NCA, rechargeable, prismatic;NCA, rechargeable, prismatic;GLO;kilogram;2.8593827263127343e-12;0.0;0.23600905928812516;0.0014922015179324073;0.0009505220730696114;0.08887596561134918;0.012249271821593901;0.0016928069711728807;0.04067296838081016;0.0;0.5945798668772916;0.0037626030206618054;0.0021401798359403147;0.002351877828032707;0.00010320718566853057;0.00013349393033737595;0.00012736930748679114;0.0;0.0013641242487600004;0.002101325916425107;0.001923391112034095;0.0005132815338485711;0.00763003960601026;0.0;;;;;;0.0002716844186709139;;;;;;;
market for battery, Li-ion, NMC111, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;b18880bba2369a5e12bd69ad239dcbf9;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', 'b18880bba2369a5e12bd69ad239dcbf9');Material Demand Footprint;MaterialDemand (Gallium);Gallium (demand);NMC811, rechargeable, prismatic;NMC811, rechargeable, prismatic;GLO;kilogram;2.761107525078431e-12;0.0;0.21423882358742372;0.0015416949922445547;0.0007610235281847214;0.09205539815108277;0.010977574367150382;0.0016318967881022435;0.04818074415687027;0.0;0.6069786285249799;0.003716667548290754;0.0021077232335439122;0.002393846190386222;0.00011064457085767106;0.0001335117939183149;0.00012540532189601053;0.0;0.0014126770790419988;0.002050946891679762;0.0018765679803050598;0.0005018009556358483;0.007901582462953995;0.0;;;;;;0.0002545279907008338;;;;;;;
market for battery, Li-ion, LiMn2O4, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;9b766978b5b04e886ae15900efb7e69c;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', '9b766978b5b04e886ae15900efb7e69c');Material Demand Footprint;MaterialDemand (Gallium);Gallium (demand);LFP, rechargeable, prismatic;LFP, rechargeable, prismatic;GLO;kilogram;2.4469998898121983e-12;0.0;0.05667081321312729;0.16895158995619475;0.0008327215222154438;0.10136515257741707;0.00949342472212096;0.0014953154880089866;0.0;0.0;0.6552778091155174;0.0;0.0;0.0023028231488393365;0.00011157437321824513;0.0001348545235332836;0.0;0.0;0.0018539853033561675;0.0;0.0;0.00011022855898578885;0.00047433235427348164;0.0;;;;;;0.00019228784686782684;;;;;;;
market for battery, Li-ion, LFP, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;f22991a7a4e1d7ecfa81cdd7453e83d2;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', 'f22991a7a4e1d7ecfa81cdd7453e83d2');Material Demand Footprint;MaterialDemand (Gallium);Gallium (demand);LiMn2O4, rechargeable, prismatic;LiMn2O4, rechargeable, prismatic;GLO;kilogram;6.815681168322941e-13;0.0;0.0;0.32334452663211816;0.019158094693249215;0.0;0.007976598017266318;0.006639272720849769;0.0;0.007819419364208257;0.0;0.0;0.0;0.0;0.011275738219372932;0.0;0.0;0.0015562664983813379;0.006572118573166444;0.0;0.5847788591933781;0.0;0.030519206172619086;0.00018459495246711812;;;;;;0.0;;;;;;;
market for battery, Li-ion, NMC811, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;a6340d3ae1622f5fea25af16af07bbc0;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', 'a6340d3ae1622f5fea25af16af07bbc0');Material Demand Footprint;MaterialDemand (Gold);Gold (demand);NCA, rechargeable, prismatic;NCA, rechargeable, prismatic;GLO;kilogram;9.084369301500924e-06;0.0;0.4565717626240544;0.0026235676913720185;0.05113177830204919;0.29070398221898275;0.004767653917203317;0.19040504647691878;0.001959768603946405;0.0;;0.0010509479495918346;;0.00011809282210348786;;0.00013113270313879022;;;;;;;;;;;;;;;;;;;;;
market for battery, Li-ion, NCA, rechargeable, prismatic;ecoinvent_3.9.1_cutoff;5649dd9b7aa34f1a93f87fabfb7ea516;ecoinvent;cutoff;3.9;none;0;none;2020;('ecoinvent_3.9.1_cutoff', '5649dd9b7aa34f1a93f87fabfb7ea516');Material Demand Footprint;MaterialDemand (Gold);Gold (demand);NMC811, rechargeable, prismatic;NMC811, rechargeable, prismatic;GLO;kilogram;8.530757499875442e-06;0.0;0.44049267966822075;0.002866381655704485;0.04927107798640668;0.3096236487115461;0.004834697719267519;0.1887478086653662;0.0023865938098012966;0.0;;0.0010673357809206643;;0.00012385966221499658;;0.00013486129945231292;;;;;;;;;;;;;;;;;;;;;
